room_id,temperature,humidity,decibel_level,hour,is_weekend,timestamp,ml_classification_status
esp32-room2,22.3,47.5,68.0,7,0,1234731,nyaman
esp32-room3,22.4,51.7,13.9,23,0,1235019,nyaman
esp32-room3,21.8,46.3,30.3,23,0,1235249,nyaman
esp32-room1,26.6,65.9,63.8,9,0,1235433,cukup_nyaman
esp32-room2,21.3,49.8,13.5,3,0,1235671,nyaman
esp32-room3,24.2,54.1,39.6,9,1,1235709,nyaman
esp32-room2,35.2,58.7,62.0,11,0,1235983,cukup_nyaman
esp32-room3,24.5,46.4,57.7,9,1,1236061,nyaman
esp32-room3,26.6,59.1,47.5,15,1,1236210,nyaman
esp32-room1,24.8,46.4,61.9,8,0,1236258,nyaman
esp32-room2,24.9,57.2,43.1,19,0,1236543,nyaman
esp32-room2,21.6,49.3,66.3,7,0,1236614,nyaman
esp32-room1,20.1,48.7,27.0,2,0,1236868,nyaman
esp32-room1,28.7,54.4,60.3,13,1,1236969,cukup_nyaman
esp32-room3,27.2,67.0,65.9,13,0,1237137,cukup_nyaman
esp32-room3,28.4,62.8,70.1,11,0,1237271,tidak_nyaman
esp32-room3,27.1,64.6,53.7,11,0,1237370,cukup_nyaman
esp32-room1,27.7,66.1,65.5,15,0,1237434,cukup_nyaman
esp32-room1,23.7,53.7,51.6,6,0,1237544,nyaman
esp32-room1,34.4,64.7,60.1,17,0,1237792,tidak_nyaman
esp32-room3,27.1,62.1,71.7,11,0,1237861,tidak_nyaman
esp32-room3,24.0,47.5,32.9,23,1,1237955,nyaman
esp32-room3,27.0,71.0,66.6,12,0,1238227,tidak_nyaman
esp32-room1,23.5,51.7,44.8,7,1,1238332,nyaman
esp32-room1,20.9,52.6,34.1,0,1,1238603,nyaman
esp32-room2,22.0,44.2,28.0,3,0,1238875,nyaman
esp32-room2,26.8,63.5,60.6,16,0,1239047,cukup_nyaman
esp32-room3,26.5,55.7,56.6,13,1,1239138,cukup_nyaman
esp32-room3,24.8,57.7,42.0,20,0,1239385,nyaman
esp32-room1,24.5,50.1,58.4,6,0,1239420,nyaman
esp32-room1,27.5,67.0,56.7,16,0,1239707,cukup_nyaman
esp32-room1,23.8,40.6,10.8,1,0,1239866,nyaman
esp32-room2,26.1,49.9,72.7,18,0,1240147,cukup_nyaman
esp32-room1,36.1,57.0,33.5,20,0,1240255,cukup_nyaman
esp32-room3,23.5,47.8,26.3,4,0,1240445,nyaman
esp32-room1,24.4,54.6,54.5,8,0,1240483,nyaman
esp32-room2,28.6,63.5,84.8,10,0,1240520,tidak_nyaman
esp32-room3,21.8,45.3,22.4,21,0,1240806,nyaman
esp32-room1,21.7,45.1,10.5,2,0,1240837,nyaman
esp32-room2,22.8,53.3,51.0,11,1,1240911,nyaman
esp32-room3,21.9,45.2,19.3,2,0,1240951,nyaman
esp32-room1,22.7,49.1,48.2,6,0,1241107,nyaman
esp32-room2,27.2,54.2,47.8,20,0,1241331,nyaman
esp32-room3,21.5,54.2,60.4,8,0,1241457,nyaman
esp32-room2,22.4,43.6,16.7,5,0,1241673,nyaman
esp32-room2,27.2,56.6,68.5,16,0,1241721,cukup_nyaman
esp32-room3,23.5,56.7,54.5,17,0,1241898,nyaman
esp32-room1,27.7,55.7,60.8,16,0,1242190,cukup_nyaman
esp32-room1,26.8,69.0,48.8,14,1,1242459,cukup_nyaman
esp32-room3,24.8,81.6,55.4,18,0,1242672,cukup_nyaman
esp32-room1,26.1,65.0,74.3,15,1,1242941,tidak_nyaman
esp32-room3,23.6,39.9,29.1,0,1,1243193,nyaman
esp32-room3,23.5,55.9,48.7,7,0,1243342,nyaman
esp32-room3,28.5,61.5,40.4,13,1,1243386,cukup_nyaman
esp32-room1,30.4,58.2,77.0,9,0,1243487,tidak_nyaman
esp32-room1,21.2,47.4,18.7,1,0,1243694,nyaman
esp32-room2,27.7,62.0,70.0,14,0,1243844,tidak_nyaman
esp32-room1,21.3,46.2,37.1,23,0,1244065,nyaman
esp32-room1,29.2,68.0,67.7,11,0,1244287,tidak_nyaman
esp32-room2,22.0,41.3,24.5,3,0,1244521,nyaman
esp32-room2,21.8,41.8,22.6,21,0,1244564,nyaman
esp32-room1,21.8,44.4,12.4,5,0,1244594,nyaman
esp32-room3,29.5,62.1,75.3,12,0,1244846,tidak_nyaman
esp32-room1,25.6,58.0,52.1,20,0,1245122,nyaman
esp32-room1,27.5,63.6,56.2,13,1,1245329,cukup_nyaman
esp32-room3,24.9,61.7,86.9,20,0,1245618,cukup_nyaman
esp32-room2,18.5,44.9,8.8,0,0,1245780,nyaman
esp32-room3,26.2,60.1,31.6,19,0,1246052,cukup_nyaman
esp32-room3,27.6,61.7,68.6,17,0,1246122,cukup_nyaman
esp32-room1,23.6,44.8,25.2,22,1,1246384,nyaman
esp32-room2,26.3,52.0,42.5,9,1,1246603,nyaman
esp32-room2,22.1,43.9,39.2,21,0,1246724,nyaman
esp32-room2,20.5,45.1,23.8,0,0,1246956,nyaman
esp32-room1,25.1,60.3,57.2,17,1,1247206,cukup_nyaman
esp32-room2,26.7,59.2,71.9,14,0,1247504,cukup_nyaman
esp32-room3,19.5,43.5,22.0,2,0,1247585,nyaman
esp32-room2,24.4,83.9,25.0,23,0,1247655,cukup_nyaman
esp32-room2,22.2,40.3,43.8,6,0,1247809,nyaman
esp32-room3,27.3,63.8,77.9,11,0,1247934,tidak_nyaman
esp32-room2,21.1,37.1,9.3,1,0,1248103,nyaman
esp32-room1,21.9,38.3,18.6,0,0,1248295,nyaman
esp32-room1,23.3,44.3,19.5,0,1,1248560,nyaman
esp32-room3,24.4,60.5,49.2,19,0,1248767,nyaman
esp32-room2,22.4,42.1,28.1,23,1,1248996,nyaman
esp32-room2,23.9,37.6,18.0,21,0,1249132,nyaman
esp32-room3,26.9,62.8,84.6,11,0,1249401,tidak_nyaman
esp32-room1,25.6,58.2,93.3,18,1,1249682,cukup_nyaman
esp32-room1,28.7,65.7,73.1,17,0,1249761,tidak_nyaman
esp32-room2,21.3,43.9,32.5,3,1,1249996,nyaman
esp32-room3,25.3,47.3,60.3,6,0,1250211,nyaman
esp32-room3,24.5,45.3,23.9,21,1,1250447,nyaman
esp32-room2,29.4,67.0,64.2,9,0,1250567,tidak_nyaman
esp32-room2,28.0,56.0,58.3,17,0,1250811,cukup_nyaman
esp32-room2,23.5,59.8,49.0,20,0,1251098,nyaman
esp32-room1,21.8,46.5,21.3,23,0,1251174,nyaman
esp32-room2,24.5,59.3,42.2,19,1,1251302,nyaman
esp32-room1,22.5,44.2,41.7,23,0,1251482,nyaman
esp32-room1,22.5,48.1,50.8,6,0,1251739,nyaman
esp32-room1,26.4,62.0,59.3,14,0,1251850,cukup_nyaman
esp32-room1,20.8,45.0,20.1,2,0,1252146,nyaman
esp32-room2,22.1,34.2,27.4,2,0,1252188,cukup_nyaman
esp32-room2,21.0,52.8,30.4,23,0,1252238,nyaman
esp32-room2,26.1,58.9,65.9,16,0,1252325,cukup_nyaman
esp32-room3,26.5,58.8,56.3,13,1,1252602,cukup_nyaman
esp32-room1,23.7,48.8,52.5,10,1,1252765,nyaman
esp32-room2,26.2,59.9,72.7,14,0,1252935,cukup_nyaman
esp32-room3,22.6,47.6,26.4,4,1,1253114,nyaman
esp32-room2,22.6,40.9,17.2,5,0,1253294,nyaman
esp32-room1,23.1,50.0,28.9,22,0,1253432,nyaman
esp32-room3,24.3,60.8,48.6,18,0,1253726,nyaman
esp32-room2,23.2,43.0,11.9,5,0,1253949,nyaman
esp32-room2,26.3,57.4,66.0,16,0,1254012,cukup_nyaman
esp32-room2,22.2,48.2,27.5,6,1,1254224,nyaman
esp32-room2,22.9,63.4,39.5,20,0,1254522,nyaman
esp32-room1,27.4,61.5,77.8,11,0,1254592,tidak_nyaman
esp32-room1,27.6,62.0,71.2,16,0,1254747,tidak_nyaman
esp32-room1,28.5,72.0,64.4,14,0,1254809,tidak_nyaman
esp32-room1,22.5,44.8,25.8,1,0,1255083,nyaman
esp32-room2,21.3,50.1,26.3,1,1,1255214,nyaman
esp32-room1,24.1,49.2,97.9,6,0,1255301,cukup_nyaman
esp32-room3,25.7,63.8,94.0,20,0,1255583,cukup_nyaman
esp32-room3,26.1,56.8,60.7,16,1,1255748,cukup_nyaman
esp32-room3,23.4,45.7,42.3,8,1,1255871,nyaman
esp32-room2,26.6,57.7,60.9,16,1,1256122,cukup_nyaman
esp32-room3,26.0,67.1,67.3,14,0,1256270,cukup_nyaman
esp32-room1,27.3,62.9,80.9,9,0,1256453,tidak_nyaman
esp32-room3,22.9,48.9,29.4,21,1,1256563,nyaman
esp32-room2,24.9,58.0,53.4,15,0,1256730,nyaman
esp32-room1,29.1,59.0,60.3,15,0,1256921,cukup_nyaman
esp32-room2,25.7,53.7,53.2,18,0,1257157,nyaman
esp32-room1,27.6,63.3,65.8,11,0,1257290,cukup_nyaman
esp32-room1,23.8,50.9,62.4,8,0,1257515,nyaman
esp32-room2,22.3,48.6,9.2,23,0,1257669,nyaman
esp32-room1,27.0,67.0,61.1,15,0,1257722,cukup_nyaman
esp32-room3,21.0,46.3,18.9,22,0,1257927,nyaman
esp32-room2,26.3,63.7,63.2,14,0,1257994,cukup_nyaman
esp32-room2,21.4,47.2,28.9,23,0,1258069,nyaman
esp32-room2,25.8,49.4,46.6,18,1,1258248,nyaman
esp32-room3,23.3,40.5,23.6,2,1,1258506,nyaman
esp32-room3,18.5,42.8,25.2,5,0,1258637,nyaman
esp32-room3,23.4,58.6,59.0,8,0,1258869,nyaman
esp32-room2,27.1,73.2,73.9,16,0,1259122,tidak_nyaman
esp32-room1,28.3,60.5,61.9,10,0,1259199,cukup_nyaman
esp32-room3,26.2,64.6,73.1,17,0,1259468,tidak_nyaman
esp32-room3,23.5,45.2,49.2,6,0,1259575,nyaman
esp32-room3,21.9,41.8,14.2,5,0,1259826,nyaman
esp32-room1,30.3,65.3,77.7,9,0,1259988,tidak_nyaman
esp32-room1,28.1,59.3,69.6,10,0,1260199,cukup_nyaman
esp32-room3,21.8,46.1,18.7,4,0,1260249,nyaman
esp32-room1,22.0,42.4,26.2,2,0,1260385,nyaman
esp32-room1,28.9,64.8,86.8,13,0,1260607,tidak_nyaman
esp32-room1,21.0,47.7,91.0,23,0,1260742,cukup_nyaman
esp32-room2,22.1,45.4,31.0,3,0,1260879,nyaman
esp32-room1,21.0,40.7,16.8,23,0,1261006,nyaman
esp32-room1,26.4,64.4,91.0,16,0,1261087,tidak_nyaman
esp32-room2,28.9,67.2,64.7,9,0,1261270,cukup_nyaman
esp32-room1,20.2,38.1,21.0,2,0,1261465,nyaman
esp32-room1,23.8,50.2,46.0,7,1,1261566,nyaman
esp32-room3,23.5,46.7,27.9,1,0,1261808,nyaman
esp32-room1,20.2,53.6,11.9,5,0,1261930,nyaman
esp32-room2,21.6,43.0,22.3,3,0,1262095,nyaman
esp32-room3,37.6,39.9,34.6,0,0,1262148,cukup_nyaman
esp32-room3,24.9,54.6,54.0,19,0,1262392,nyaman
esp32-room1,27.7,56.0,61.8,15,1,1262647,cukup_nyaman
esp32-room1,26.4,57.0,53.0,20,0,1262864,cukup_nyaman
esp32-room3,21.0,37.4,21.8,3,0,1262994,nyaman
esp32-room1,22.2,42.9,17.9,4,1,1263168,nyaman
esp32-room3,22.3,50.0,57.9,7,1,1263434,nyaman
esp32-room3,24.8,58.1,65.3,16,0,1263538,nyaman
esp32-room3,20.9,43.9,5.7,1,0,1263669,nyaman
esp32-room1,27.1,56.5,53.7,20,1,1263946,cukup_nyaman
esp32-room2,25.9,44.6,64.0,18,1,1264110,nyaman
esp32-room3,21.6,52.7,31.4,23,0,1264270,nyaman
esp32-room2,26.5,62.6,56.3,15,0,1264475,cukup_nyaman
esp32-room3,23.8,50.4,41.6,11,1,1264561,nyaman
esp32-room1,27.9,67.6,77.3,9,0,1264633,tidak_nyaman
esp32-room3,27.8,67.2,60.3,16,1,1264844,cukup_nyaman
esp32-room3,21.7,85.4,16.2,4,0,1264991,cukup_nyaman
esp32-room3,27.4,64.0,60.2,16,0,1265136,cukup_nyaman
esp32-room3,23.5,52.6,89.4,19,1,1265433,cukup_nyaman
esp32-room2,26.2,67.8,64.0,14,0,1265622,cukup_nyaman
esp32-room1,25.5,55.8,46.3,19,0,1265723,nyaman
esp32-room1,21.7,36.8,25.7,5,0,1265967,nyaman
esp32-room2,23.2,52.8,52.4,7,0,1266138,nyaman
esp32-room1,21.3,38.7,17.5,3,0,1266309,nyaman
esp32-room2,21.3,40.2,23.7,3,1,1266580,nyaman
esp32-room1,28.7,60.5,68.4,9,0,1266784,cukup_nyaman
esp32-room2,21.1,37.8,31.4,1,0,1267052,nyaman
esp32-room2,21.2,39.4,25.3,22,0,1267267,nyaman
esp32-room1,21.1,39.8,25.4,21,0,1267326,nyaman
esp32-room3,25.1,44.6,54.5,8,1,1267484,nyaman
esp32-room2,21.0,43.9,16.0,3,1,1267627,nyaman
esp32-room3,25.2,56.2,52.4,8,0,1267849,nyaman
esp32-room3,20.5,42.0,32.3,21,0,1267929,nyaman
esp32-room3,22.9,54.6,51.9,7,1,1267979,nyaman
esp32-room2,26.3,65.1,56.6,14,0,1268213,cukup_nyaman
esp32-room3,27.9,64.2,70.4,13,0,1268293,tidak_nyaman
esp32-room2,21.4,43.0,4.6,0,0,1268499,nyaman
esp32-room2,23.2,58.9,49.4,7,0,1268611,nyaman
esp32-room1,28.7,58.1,54.4,17,0,1268729,cukup_nyaman
esp32-room2,27.1,69.0,79.1,10,0,1268915,tidak_nyaman
esp32-room1,18.6,41.8,14.7,2,0,1269040,nyaman
esp32-room2,21.4,47.3,21.0,22,1,1269156,nyaman
esp32-room2,22.4,37.4,16.4,6,1,1269337,nyaman
esp32-room3,27.6,63.9,82.5,12,0,1269574,tidak_nyaman
esp32-room2,25.0,46.1,43.4,10,1,1269657,nyaman
esp32-room3,25.6,58.0,69.4,9,0,1269812,nyaman
esp32-room3,24.8,52.8,45.9,8,1,1269954,nyaman
esp32-room1,26.5,87.2,71.0,14,0,1270208,tidak_nyaman
esp32-room2,25.1,57.9,52.8,18,0,1270442,nyaman
esp32-room3,28.0,58.7,86.3,12,0,1270661,cukup_nyaman
esp32-room2,23.3,50.4,61.8,7,0,1270759,nyaman
esp32-room2,22.0,51.0,40.5,22,0,1271048,nyaman
esp32-room3,30.4,70.9,81.2,10,0,1271256,tidak_nyaman
esp32-room3,27.4,59.4,63.2,17,0,1271510,cukup_nyaman
esp32-room2,23.8,46.3,18.6,2,0,1271569,nyaman
esp32-room2,23.1,50.9,36.7,22,0,1271613,nyaman
esp32-room3,28.8,62.3,53.7,13,0,1271753,cukup_nyaman
esp32-room3,26.7,58.8,66.6,17,0,1271991,cukup_nyaman
esp32-room1,24.1,39.2,16.7,21,0,1272048,nyaman
esp32-room3,27.4,64.5,40.6,18,0,1272177,cukup_nyaman
esp32-room1,20.5,44.5,18.3,5,0,1272268,nyaman
esp32-room2,24.4,55.6,53.8,12,1,1272368,nyaman
esp32-room2,24.8,46.2,54.9,9,1,1272653,nyaman
esp32-room1,27.3,63.5,58.0,12,1,1272731,cukup_nyaman
esp32-room3,24.6,59.7,53.8,19,1,1272809,nyaman
esp32-room1,28.1,60.3,55.0,16,1,1273030,cukup_nyaman
esp32-room1,25.5,48.9,47.9,6,0,1273236,nyaman
esp32-room1,20.2,40.9,29.7,4,0,1273356,nyaman
esp32-room3,25.8,61.1,60.4,14,1,1273447,cukup_nyaman
esp32-room2,21.1,46.1,2.9,3,0,1273556,nyaman
esp32-room3,26.7,66.5,60.6,14,0,1273815,cukup_nyaman
esp32-room1,20.9,47.2,21.0,2,0,1274051,nyaman
esp32-room1,29.2,65.3,48.7,15,0,1274131,cukup_nyaman
esp32-room3,24.4,59.4,41.2,20,1,1274263,nyaman
esp32-room2,26.3,62.3,58.4,14,0,1274499,cukup_nyaman
esp32-room2,27.6,62.3,54.8,15,0,1274676,cukup_nyaman
esp32-room3,26.4,63.3,60.5,16,0,1274794,cukup_nyaman
esp32-room3,21.1,43.7,18.3,1,0,1274850,nyaman
esp32-room3,22.7,38.2,24.2,23,0,1274902,nyaman
esp32-room1,23.5,41.0,29.8,5,1,1274939,nyaman
esp32-room1,23.9,53.6,52.7,6,0,1275092,nyaman
esp32-room3,31.5,63.8,75.6,10,0,1275144,tidak_nyaman
esp32-room1,23.0,47.8,40.7,7,1,1275332,nyaman
esp32-room1,24.9,53.8,45.0,20,0,1275504,nyaman
esp32-room1,25.8,62.0,66.2,15,0,1275555,cukup_nyaman
esp32-room3,21.1,41.6,17.4,4,0,1275835,nyaman
esp32-room1,23.5,53.3,56.4,10,1,1276068,nyaman
esp32-room2,28.6,62.5,72.6,9,0,1276201,tidak_nyaman
esp32-room1,25.8,63.5,86.6,15,0,1276348,cukup_nyaman
esp32-room1,23.1,47.1,27.8,5,0,1276451,nyaman
esp32-room2,22.0,41.5,11.9,1,0,1276588,nyaman
esp32-room3,25.7,57.2,51.9,18,0,1276854,nyaman
esp32-room1,20.8,42.2,22.9,1,0,1276916,nyaman
esp32-room1,21.0,50.5,33.5,6,1,1277216,nyaman
esp32-room2,21.7,40.7,18.0,4,0,1277279,nyaman
esp32-room2,21.0,42.3,27.0,0,0,1277362,nyaman
esp32-room3,26.5,61.4,60.1,12,1,1277453,cukup_nyaman
esp32-room1,21.1,43.4,9.6,1,0,1277680,nyaman
esp32-room2,25.9,58.7,76.1,12,0,1277838,cukup_nyaman
esp32-room2,22.4,59.5,53.7,20,0,1277941,nyaman
esp32-room2,22.7,47.9,18.2,5,0,1278053,nyaman
esp32-room2,28.2,62.9,59.8,13,0,1278199,cukup_nyaman
esp32-room2,25.5,49.2,65.2,20,1,1278442,nyaman
esp32-room2,28.3,60.7,58.8,14,0,1278577,cukup_nyaman
esp32-room1,23.5,36.2,16.9,6,1,1278793,nyaman
esp32-room2,27.3,67.4,65.0,13,0,1279054,cukup_nyaman
esp32-room2,25.8,54.7,50.8,19,0,1279164,nyaman
esp32-room3,24.4,66.0,70.4,16,0,1279282,cukup_nyaman
esp32-room2,22.1,43.9,23.2,21,0,1279413,nyaman
esp32-room1,27.1,68.5,65.7,14,0,1279461,cukup_nyaman
esp32-room3,20.6,45.5,25.5,2,1,1279518,nyaman
esp32-room2,29.0,63.4,71.2,10,0,1279581,tidak_nyaman
esp32-room2,25.0,58.5,64.5,10,0,1279700,nyaman
esp32-room2,28.3,69.0,67.1,17,0,1279939,cukup_nyaman
esp32-room1,25.5,45.8,52.3,20,0,1280096,nyaman
esp32-room1,22.0,43.0,36.0,4,0,1280370,nyaman
esp32-room1,25.6,54.2,34.3,18,0,1280493,nyaman
esp32-room2,28.5,60.3,82.9,15,0,1280558,tidak_nyaman
esp32-room1,21.7,46.1,29.0,9,1,1280688,nyaman
esp32-room3,22.6,39.2,11.0,22,0,1280931,nyaman
esp32-room1,26.2,53.2,61.1,8,0,1280973,cukup_nyaman
esp32-room2,22.3,44.9,17.0,5,0,1281023,nyaman
esp32-room2,23.2,44.4,25.9,21,0,1281119,nyaman
esp32-room3,26.2,84.1,56.5,18,1,1281341,tidak_nyaman
esp32-room2,26.3,66.2,53.9,16,0,1281546,cukup_nyaman
esp32-room1,21.9,48.6,24.3,23,0,1281619,nyaman
esp32-room3,27.5,62.7,63.9,16,0,1281703,cukup_nyaman
esp32-room1,25.4,52.1,45.3,11,1,1281739,nyaman
esp32-room3,25.5,61.8,52.5,19,0,1282004,cukup_nyaman
esp32-room3,22.5,47.3,23.5,21,0,1282075,nyaman
esp32-room1,21.2,52.1,25.3,2,1,1282130,nyaman
esp32-room3,23.4,48.1,50.2,10,1,1282255,nyaman
esp32-room2,20.3,39.3,16.3,21,0,1282544,nyaman
esp32-room1,21.8,53.2,20.4,6,1,1282612,nyaman
esp32-room1,23.6,50.1,39.3,10,1,1282793,nyaman
esp32-room3,24.7,61.1,53.9,20,0,1282951,cukup_nyaman
esp32-room2,19.8,48.3,23.5,2,0,1283011,nyaman
esp32-room3,29.8,68.3,71.7,13,0,1283086,tidak_nyaman
esp32-room2,27.8,63.3,61.7,11,0,1283250,cukup_nyaman
esp32-room3,25.6,67.7,60.4,14,0,1283377,cukup_nyaman
esp32-room1,22.2,42.5,12.3,1,0,1283573,nyaman
esp32-room2,36.9,62.7,65.0,14,0,1283798,tidak_nyaman
esp32-room3,22.7,57.1,46.2,11,1,1283916,nyaman
esp32-room1,21.5,44.7,13.7,5,0,1284200,nyaman
esp32-room2,25.2,54.6,55.1,17,1,1284485,nyaman
esp32-room2,19.7,44.5,17.7,5,0,1284759,nyaman
esp32-room3,24.0,47.4,53.9,7,0,1285040,nyaman
esp32-room1,25.9,61.7,44.6,20,0,1285136,nyaman
esp32-room3,20.8,41.7,33.7,23,0,1285408,nyaman
esp32-room1,23.3,51.4,42.3,11,1,1285598,nyaman
esp32-room3,27.8,63.2,55.1,15,0,1285797,cukup_nyaman
esp32-room3,24.0,43.5,9.2,4,1,1285948,nyaman
esp32-room1,25.8,64.7,60.6,15,0,1286174,cukup_nyaman
esp32-room1,20.2,43.2,35.7,2,0,1286238,nyaman
esp32-room2,21.8,52.8,48.8,6,0,1286298,nyaman
esp32-room2,26.1,55.1,42.5,20,1,1286491,nyaman
esp32-room2,23.9,59.0,44.4,19,0,1286617,nyaman
esp32-room3,27.8,58.5,76.9,9,0,1286839,cukup_nyaman
esp32-room2,23.5,43.2,25.2,0,0,1286883,nyaman
esp32-room3,29.2,67.1,75.8,13,0,1286993,tidak_nyaman
esp32-room3,27.6,67.5,76.0,10,0,1287255,tidak_nyaman
esp32-room2,21.9,45.7,31.7,4,1,1287357,nyaman
esp32-room2,28.3,59.6,68.5,12,0,1287589,cukup_nyaman
esp32-room1,20.8,41.2,20.1,1,0,1287686,nyaman
esp32-room2,21.7,46.2,27.9,2,1,1287836,nyaman
esp32-room1,27.3,68.5,72.0,11,0,1288134,tidak_nyaman
esp32-room2,26.6,63.3,62.5,12,0,1288270,cukup_nyaman
esp32-room2,24.1,51.4,44.3,8,1,1288415,nyaman
esp32-room2,23.8,50.5,25.4,7,1,1288515,nyaman
esp32-room3,28.1,59.0,85.5,12,0,1288757,cukup_nyaman
esp32-room3,22.2,42.7,22.1,6,1,1288790,nyaman
esp32-room2,26.1,53.8,51.8,18,0,1288823,cukup_nyaman
esp32-room3,26.9,64.6,79.7,9,0,1288956,tidak_nyaman
esp32-room3,21.6,94.5,29.8,6,1,1289248,cukup_nyaman
esp32-room2,22.7,52.0,28.7,3,1,1289383,nyaman
esp32-room1,22.0,38.4,17.3,23,0,1289597,nyaman
esp32-room2,22.8,56.1,66.7,20,1,1289738,nyaman
esp32-room3,22.2,47.5,20.3,0,1,1289935,nyaman
esp32-room2,26.2,57.2,30.0,19,0,1290111,nyaman
esp32-room3,24.0,52.9,57.0,7,0,1290146,nyaman
esp32-room2,28.0,58.9,76.4,9,0,1290225,cukup_nyaman
esp32-room1,25.5,60.9,50.3,20,0,1290266,cukup_nyaman
esp32-room2,21.2,43.0,25.9,3,0,1290400,nyaman
esp32-room1,24.0,43.9,38.5,23,0,1290487,nyaman
esp32-room1,25.1,65.6,57.3,14,0,1290655,cukup_nyaman
esp32-room1,28.7,64.4,66.7,15,0,1290704,cukup_nyaman
esp32-room2,28.2,52.8,76.2,14,0,1290756,cukup_nyaman
esp32-room3,23.5,43.8,46.8,8,1,1290882,nyaman
esp32-room1,22.4,45.2,19.9,0,0,1291134,nyaman
esp32-room3,27.5,55.9,64.7,15,0,1291352,cukup_nyaman
esp32-room2,26.0,65.0,75.1,17,0,1291456,cukup_nyaman
esp32-room2,26.7,67.9,56.1,11,0,1291561,cukup_nyaman
esp32-room3,29.5,60.2,57.7,15,0,1291635,tidak_nyaman
esp32-room3,21.4,48.3,11.9,4,1,1291749,nyaman
esp32-room1,25.4,59.2,53.8,20,0,1291860,nyaman
esp32-room3,22.5,41.4,32.3,6,1,1291911,nyaman
esp32-room3,19.8,44.9,35.1,0,1,1292057,nyaman
esp32-room3,26.9,65.2,76.0,10,0,1292354,tidak_nyaman
esp32-room3,22.5,46.1,48.8,7,0,1292438,nyaman
esp32-room1,28.0,67.1,65.3,14,0,1292726,cukup_nyaman
esp32-room1,19.6,42.8,13.6,2,0,1292911,nyaman
esp32-room1,22.2,43.2,26.7,3,0,1292977,nyaman
esp32-room1,22.1,41.7,28.5,3,1,1293160,nyaman
esp32-room2,22.9,57.2,64.9,6,0,1293441,nyaman
esp32-room1,27.2,71.1,74.4,11,0,1293667,tidak_nyaman
esp32-room3,27.4,59.8,59.4,13,0,1293710,cukup_nyaman
esp32-room2,29.6,60.1,56.6,15,1,1293787,tidak_nyaman
esp32-room1,22.1,45.7,22.7,22,1,1294057,nyaman
esp32-room1,27.7,63.3,49.5,17,0,1294297,cukup_nyaman
esp32-room1,20.5,41.7,34.4,4,1,1294419,nyaman
esp32-room2,25.3,48.1,61.8,18,1,1294473,nyaman
esp32-room2,21.3,85.0,10.0,22,0,1294559,cukup_nyaman
esp32-room3,22.7,92.1,33.8,2,1,1294679,cukup_nyaman
esp32-room2,22.4,52.9,16.9,5,1,1294768,nyaman
esp32-room1,21.3,44.4,5.7,4,1,1295022,nyaman
esp32-room2,20.3,48.7,31.1,22,0,1295266,nyaman
esp32-room2,26.3,56.1,57.0,13,1,1295430,cukup_nyaman
esp32-room3,35.9,64.9,75.9,12,0,1295560,tidak_nyaman
esp32-room2,26.7,59.8,69.5,17,0,1295684,cukup_nyaman
esp32-room3,27.8,62.7,60.9,17,0,1295904,cukup_nyaman
esp32-room1,23.4,48.5,27.7,0,0,1295938,nyaman
esp32-room2,21.1,46.7,14.5,4,0,1296212,nyaman
esp32-room2,22.1,40.7,32.3,5,1,1296278,nyaman
esp32-room1,28.2,67.4,41.0,16,0,1296392,cukup_nyaman
esp32-room1,28.5,67.0,65.6,13,0,1296556,cukup_nyaman
esp32-room2,28.0,60.9,55.9,13,1,1296777,cukup_nyaman
esp32-room2,24.0,52.0,50.8,7,0,1297067,nyaman
esp32-room2,25.9,61.5,44.8,20,0,1297112,nyaman
esp32-room2,24.0,43.0,11.7,2,1,1297162,nyaman
esp32-room2,21.9,51.6,50.9,8,1,1297359,nyaman
esp32-room2,26.5,58.1,64.4,15,0,1297459,cukup_nyaman
esp32-room2,20.9,46.2,13.8,22,0,1297626,nyaman
esp32-room2,24.8,53.5,47.4,19,0,1297778,nyaman
esp32-room3,24.4,53.4,42.1,9,1,1297904,nyaman
esp32-room3,20.6,46.0,8.4,4,0,1298119,nyaman
esp32-room3,28.4,69.3,68.0,10,0,1298298,cukup_nyaman
esp32-room3,24.9,56.9,35.4,19,1,1298582,nyaman
esp32-room2,26.4,50.9,52.9,15,1,1298648,cukup_nyaman
esp32-room2,37.1,64.4,38.8,12,1,1298808,cukup_nyaman
esp32-room2,26.2,60.4,60.1,17,0,1299056,cukup_nyaman
esp32-room3,24.7,60.3,53.4,19,0,1299157,cukup_nyaman
esp32-room1,22.4,45.4,32.7,1,1,1299236,nyaman
esp32-room3,24.4,57.7,57.9,6,0,1299323,nyaman
esp32-room2,21.8,50.2,26.4,23,0,1299489,nyaman
esp32-room3,25.2,54.9,63.3,7,0,1299631,nyaman
esp32-room1,28.5,70.3,75.4,12,0,1299799,tidak_nyaman
esp32-room2,23.9,51.6,40.3,7,1,1299913,nyaman
esp32-room1,24.2,53.8,51.2,8,0,1300140,nyaman
esp32-room2,23.5,47.4,18.3,3,1,1300246,nyaman
esp32-room3,25.0,56.1,48.5,19,0,1300499,nyaman
esp32-room3,20.7,38.5,20.1,0,0,1300634,nyaman
esp32-room2,20.5,41.3,14.9,2,1,1300824,nyaman
esp32-room2,25.0,50.1,38.3,7,0,1301094,nyaman
esp32-room1,25.1,63.2,34.3,18,0,1301300,nyaman
